Format Version,1.23,Take Name,Take 2021-05-27 12.30.46 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 12.30.46.845 PM,Total Frames in Take,1092,Total Exported Frames,1092,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
254,2.116667,0.073977,-0.270240,0.039312,-0.959141,-0.437326,0.073474,-0.148385,0.000272,-0.463776,0.076837,-0.139422,0.909182,-0.423766,0.076096,-0.122411,0.937123,-0.416952,0.070776,-0.157735,0.934300,-0.444809,0.070186,-0.173971,0.906150,-0.024252,-0.000147,-0.000608,-0.999706,-0.002662,0.246795,-0.063490,0.000306,-0.007131,0.246893,-0.039938,0.941571,0.024587,0.245647,-0.061616,0.982014,-0.003236,0.246843,-0.085109,0.913483,-0.024867,0.247796,-0.067296,0.935057,-0.464926,0.081255,-0.180641,-0.007110,0.246882,-0.040171,0.024553,0.245658,-0.061554,-0.003468,0.246840,-0.084852,-0.024622,0.247799,-0.067382,-0.463471,0.076661,-0.139513,-0.423753,0.076282,-0.122243,-0.417041,0.070589,-0.157573,-0.445038,0.070363,-0.174211
255,2.125000,0.073986,-0.270279,0.038980,-0.959143,-0.437324,0.073484,-0.148394,0.000264,-0.463775,0.076828,-0.139427,0.909182,-0.423762,0.076111,-0.122421,0.937123,-0.416949,0.070800,-0.157747,0.934300,-0.444808,0.070196,-0.173980,0.906150,-0.024235,-0.000024,-0.000625,-0.999706,-0.002656,0.246787,-0.063486,0.000306,-0.007131,0.246885,-0.039936,0.941571,0.024593,0.245640,-0.061606,0.982014,-0.003224,0.246834,-0.085106,0.913483,-0.024860,0.247787,-0.067298,0.935057,-0.464922,0.081260,-0.180648,-0.007106,0.246872,-0.040165,0.024549,0.245653,-0.061539,-0.003454,0.246828,-0.084862,-0.024611,0.247793,-0.067379,-0.463485,0.076652,-0.139520,-0.423741,0.076296,-0.122256,-0.417033,0.070612,-0.157584,-0.445036,0.070374,-0.174214
256,2.133333,0.073883,-0.270291,0.039154,-0.959141,-0.437319,0.073471,-0.148377,0.000272,-0.463769,0.076825,-0.139411,0.912065,-0.423757,0.076090,-0.122404,0.937522,-0.416945,0.070781,-0.157730,0.934364,-0.444804,0.070189,-0.173963,0.906914,-0.023227,-0.000486,-0.000124,-0.999730,-0.002644,0.246816,-0.063479,0.000303,-0.007097,0.246967,-0.039925,0.942187,0.024604,0.245647,-0.061622,0.979822,-0.003234,0.246821,-0.085098,0.916246,-0.024851,0.247831,-0.067272,0.934535,-0.464913,0.081260,-0.180650,-0.007049,0.246964,-0.040135,0.024543,0.245651,-0.061550,-0.003466,0.246830,-0.084855,-0.024606,0.247821,-0.067378,-0.463472,0.076645,-0.139501,-0.423742,0.076282,-0.122234,-0.417021,0.070586,-0.157571,-0.445038,0.070372,-0.174203
257,2.141667,0.073880,-0.270286,0.039263,-0.959138,-0.437328,0.073479,-0.148381,0.000275,-0.463778,0.076839,-0.139415,0.910392,-0.423766,0.076096,-0.122408,0.935738,-0.416955,0.070784,-0.157733,0.934137,-0.444814,0.070197,-0.173967,0.904567,-0.023340,-0.000345,-0.000047,-0.999728,-0.002648,0.246805,-0.063476,0.000293,-0.007107,0.246951,-0.039923,0.946234,0.024601,0.245631,-0.061612,0.976326,-0.003231,0.246815,-0.085095,0.915851,-0.024853,0.247824,-0.067275,0.933056,-0.464937,0.081263,-0.180649,-0.007068,0.246948,-0.040125,0.024551,0.245634,-0.061548,-0.003461,0.246823,-0.084851,-0.024612,0.247815,-0.067380,-0.463477,0.076661,-0.139509,-0.423749,0.076285,-0.122229,-0.417040,0.070594,-0.157576,-0.445047,0.070375,-0.174209
258,2.150000,0.073922,-0.270194,0.038893,-0.959176,-0.437325,0.073478,-0.148375,0.000268,-0.463778,0.076817,-0.139412,0.909509,-0.423769,0.076103,-0.122400,0.934762,-0.416948,0.070799,-0.157725,0.934768,-0.444805,0.070193,-0.173962,0.904764,-0.023682,-0.000373,-0.000573,-0.999719,-0.002640,0.246819,-0.063482,0.000295,-0.007098,0.246945,-0.039928,0.948494,0.024610,0.245672,-0.061619,0.979666,-0.003224,0.246843,-0.085101,0.916190,-0.024847,0.247817,-0.067279,0.934103,-0.464940,0.081256,-0.180647,-0.007056,0.246940,-0.040128,0.024559,0.245677,-0.061545,-0.003460,0.246850,-0.084872,-0.024602,0.247810,-0.067382,-0.463489,0.076642,-0.139503,-0.423755,0.076291,-0.122223,-0.417023,0.070608,-0.157578,-0.445033,0.070372,-0.174195
259,2.158333,0.073915,-0.270235,0.038701,-0.959172,-0.437328,0.073472,-0.148383,0.000270,-0.463782,0.076801,-0.139417,0.912396,-0.423770,0.076099,-0.122409,0.935391,-0.416951,0.070802,-0.157735,0.936876,-0.444810,0.070188,-0.173970,0.906990,-0.023171,-0.000426,-0.000091,-0.999731,-0.002648,0.246808,-0.063481,0.000292,-0.007103,0.246961,-0.039927,0.948848,0.024601,0.245636,-0.061621,0.977573,-0.003235,0.246810,-0.085100,0.917757,-0.024854,0.247823,-0.067276,0.933669,-0.464905,0.081271,-0.180653,-0.007065,0.246959,-0.040130,0.024558,0.245639,-0.061556,-0.003468,0.246820,-0.084852,-0.024617,0.247813,-0.067386,-0.463488,0.076626,-0.139510,-0.423756,0.076285,-0.122240,-0.417025,0.070614,-0.157578,-0.445044,0.070365,-0.174204
260,2.166667,0.074170,-0.270183,0.039128,-0.959150,-0.437315,0.073481,-0.148383,0.000279,-0.463767,0.076834,-0.139424,0.911350,-0.423759,0.076118,-0.122410,0.937062,-0.416939,0.070790,-0.157731,0.935979,-0.444795,0.070183,-0.173969,0.906006,-0.023285,-0.000451,-0.000297,-0.999729,-0.002640,0.246812,-0.063477,0.000295,-0.007095,0.246958,-0.039923,0.948379,0.024609,0.245651,-0.061618,0.980581,-0.003228,0.246819,-0.085096,0.914976,-0.024848,0.247819,-0.067271,0.934632,-0.464929,0.081256,-0.180642,-0.007049,0.246956,-0.040127,0.024556,0.245653,-0.061542,-0.003461,0.246829,-0.084865,-0.024608,0.247808,-0.067372,-0.463461,0.076656,-0.139525,-0.423738,0.076305,-0.122234,-0.417024,0.070603,-0.157563,-0.445037,0.070361,-0.174211
261,2.175000,0.073870,-0.270261,0.039102,-0.959153,-0.437323,0.073473,-0.148376,0.000266,-0.463774,0.076824,-0.139411,0.907726,-0.423763,0.076092,-0.122402,0.935623,-0.416948,0.070785,-0.157728,0.933640,-0.444807,0.070191,-0.173963,0.903593,-0.024100,-0.000031,-0.000783,-0.999709,-0.002651,0.246794,-0.063490,0.000304,-0.007126,0.246898,-0.039940,0.947556,0.024598,0.245657,-0.061610,0.976939,-0.003220,0.246836,-0.085110,0.918075,-0.024856,0.247786,-0.067302,0.934926,-0.464929,0.081265,-0.180647,-0.007105,0.246886,-0.040168,0.024557,0.245669,-0.061541,-0.003450,0.246831,-0.084876,-0.024606,0.247791,-0.067377,-0.463478,0.076647,-0.139492,-0.423746,0.076282,-0.122232,-0.417041,0.070593,-0.157569,-0.445026,0.070371,-0.174211
262,2.183333,0.073863,-0.270272,0.038945,-0.959156,-0.437323,0.073477,-0.148384,0.000273,-0.463775,0.076820,-0.139417,0.911346,-0.423763,0.076098,-0.122410,0.936024,-0.416948,0.070796,-0.157737,0.933398,-0.444807,0.070196,-0.173971,0.905806,-0.024129,-0.000027,-0.000496,-0.999709,-0.002657,0.246803,-0.063490,0.000302,-0.007132,0.246907,-0.039939,0.942734,0.024591,0.245649,-0.061609,0.979804,-0.003226,0.246846,-0.085109,0.918060,-0.024861,0.247808,-0.067301,0.934806,-0.464932,0.081263,-0.180634,-0.007116,0.246894,-0.040166,0.024560,0.245662,-0.061542,-0.003459,0.246840,-0.084874,-0.024614,0.247814,-0.067377,-0.463473,0.076640,-0.139511,-0.423745,0.076288,-0.122236,-0.417036,0.070604,-0.157578,-0.445038,0.070377,-0.174211
263,2.191667,0.073738,-0.270267,0.038891,-0.959170,-0.437327,0.073483,-0.148382,0.000264,-0.463779,0.076822,-0.139415,0.912525,-0.423767,0.076097,-0.122407,0.936414,-0.416952,0.070806,-0.157735,0.937212,-0.444810,0.070209,-0.173970,0.909911,-0.023413,-0.000454,-0.000533,-0.999726,-0.002640,0.246805,-0.063487,0.000293,-0.007095,0.246943,-0.039933,0.949432,0.024610,0.245657,-0.061628,0.978717,-0.003228,0.246817,-0.085106,0.916638,-0.024848,0.247803,-0.067281,0.933535,-0.464920,0.081254,-0.180642,-0.007054,0.246933,-0.040131,0.024561,0.245667,-0.061559,-0.003463,0.246817,-0.084870,-0.024604,0.247803,-0.067389,-0.463487,0.076650,-0.139503,-0.423754,0.076281,-0.122232,-0.417041,0.070620,-0.157592,-0.445026,0.070382,-0.174200
264,2.200000,0.073905,-0.270307,0.039037,-0.959139,-0.437324,0.073469,-0.148384,0.000270,-0.463775,0.076817,-0.139416,0.910541,-0.423762,0.076091,-0.122412,0.936620,-0.416950,0.070783,-0.157738,0.936798,-0.444810,0.070185,-0.173970,0.908381,-0.024054,-0.000160,-0.000608,-0.999710,-0.002651,0.246801,-0.063487,0.000303,-0.007119,0.246908,-0.039935,0.943222,0.024598,0.245654,-0.061614,0.979500,-0.003226,0.246841,-0.085106,0.917079,-0.024856,0.247800,-0.067293,0.935269,-0.464927,0.081268,-0.180635,-0.007095,0.246894,-0.040161,0.024563,0.245668,-0.061541,-0.003461,0.246833,-0.084872,-0.024611,0.247808,-0.067374,-0.463474,0.076646,-0.139509,-0.423746,0.076272,-0.122235,-0.417042,0.070603,-0.157587,-0.445034,0.070355,-0.174205
265,2.208333,0.073872,-0.270163,0.038938,-0.959186,-0.437315,0.073481,-0.148384,0.000270,-0.463768,0.076823,-0.139423,0.909577,-0.423760,0.076103,-0.122407,0.937498,-0.416938,0.070801,-0.157732,0.934668,-0.444793,0.070199,-0.173972,0.907263,-0.023472,-0.000273,-0.000173,-0.999724,-0.002646,0.246817,-0.063481,0.000302,-0.007108,0.246956,-0.039929,0.947241,0.024603,0.245649,-0.061613,0.976129,-0.003226,0.246833,-0.085100,0.915458,-0.024851,0.247832,-0.067283,0.932607,-0.464926,0.081261,-0.180633,-0.007059,0.246955,-0.040134,0.024549,0.245650,-0.061534,-0.003468,0.246845,-0.084865,-0.024605,0.247818,-0.067392,-0.463470,0.076644,-0.139522,-0.423745,0.076290,-0.122243,-0.417018,0.070610,-0.157573,-0.445025,0.070381,-0.174197
266,2.216667,0.073885,-0.270174,0.039316,-0.959167,-0.437318,0.073473,-0.148385,0.000276,-0.463770,0.076836,-0.139426,0.907149,-0.423762,0.076091,-0.122409,0.936180,-0.416943,0.070776,-0.157733,0.933900,-0.444798,0.070190,-0.173973,0.906576,-0.023159,-0.000232,-0.000220,-0.999732,-0.002640,0.246824,-0.063481,0.000304,-0.007104,0.246977,-0.039929,0.944875,0.024608,0.245660,-0.061610,0.975000,-0.003218,0.246826,-0.085101,0.916232,-0.024845,0.247834,-0.067285,0.934261,-0.464932,0.081244,-0.180651,-0.007050,0.246978,-0.040143,0.024550,0.245660,-0.061529,-0.003454,0.246840,-0.084863,-0.024604,0.247819,-0.067390,-0.463465,0.076654,-0.139536,-0.423743,0.076280,-0.122239,-0.417028,0.070584,-0.157572,-0.445037,0.070375,-0.174194
267,2.225000,0.073970,-0.270294,0.039050,-0.959137,-0.437315,0.073473,-0.148384,0.000264,-0.463766,0.076822,-0.139417,0.911156,-0.423753,0.076098,-0.122412,0.937852,-0.416941,0.070787,-0.157737,0.934936,-0.444800,0.070186,-0.173969,0.908878,-0.023962,-0.000048,-0.000433,-0.999713,-0.002653,0.246804,-0.063491,0.000297,-0.007126,0.246917,-0.039941,0.945256,0.024595,0.245647,-0.061612,0.979774,-0.003223,0.246840,-0.085111,0.919321,-0.024857,0.247810,-0.067302,0.935452,-0.464916,0.081278,-0.180635,-0.007104,0.246903,-0.040158,0.024559,0.245661,-0.061540,-0.003455,0.246833,-0.084886,-0.024611,0.247817,-0.067380,-0.463470,0.076646,-0.139508,-0.423738,0.076284,-0.122247,-0.417030,0.070598,-0.157581,-0.445022,0.070364,-0.174198
268,2.233333,0.073883,-0.270330,0.039207,-0.959128,-0.437320,0.073470,-0.148380,0.000273,-0.463769,0.076827,-0.139412,0.911169,-0.423756,0.076089,-0.122408,0.934368,-0.416947,0.070777,-0.157735,0.936390,-0.444808,0.070188,-0.173966,0.905513,-0.023245,-0.000341,-0.000236,-0.999730,-0.002645,0.246812,-0.063477,0.000302,-0.007105,0.246961,-0.039924,0.946159,0.024603,0.245648,-0.061612,0.975809,-0.003228,0.246817,-0.085096,0.916412,-0.024852,0.247822,-0.067276,0.933573,-0.464904,0.081262,-0.180655,-0.007056,0.246957,-0.040134,0.024548,0.245652,-0.061533,-0.003466,0.246826,-0.084862,-0.024607,0.247812,-0.067381,-0.463477,0.076650,-0.139510,-0.423737,0.076278,-0.122227,-0.417021,0.070586,-0.157585,-0.445045,0.070368,-0.174199
269,2.241667,0.073567,-0.270113,0.038952,-0.959224,-0.437320,0.073472,-0.148376,0.000272,-0.463775,0.076813,-0.139417,0.910718,-0.423769,0.076076,-0.122396,0.934877,-0.416942,0.070793,-0.157723,0.935977,-0.444795,0.070206,-0.173967,0.905920,-0.023915,-0.000009,-0.000332,-0.999714,-0.002650,0.246789,-0.063479,0.000308,-0.007125,0.246905,-0.039928,0.944470,0.024598,0.245627,-0.061597,0.979088,-0.003218,0.246823,-0.085098,0.913913,-0.024854,0.247799,-0.067291,0.931681,-0.464904,0.081246,-0.180649,-0.007097,0.246886,-0.040148,0.024557,0.245645,-0.061526,-0.003462,0.246810,-0.084855,-0.024597,0.247813,-0.067386,-0.463477,0.076637,-0.139508,-0.423754,0.076264,-0.122216,-0.417025,0.070604,-0.157572,-0.445025,0.070383,-0.174207
270,2.250000,0.074032,-0.270357,0.039014,-0.959116,-0.437317,0.073476,-0.148374,0.000269,-0.463767,0.076823,-0.139404,0.911793,-0.423752,0.076105,-0.122404,0.935617,-0.416944,0.070790,-0.157730,0.936397,-0.444806,0.070186,-0.173958,0.906370,-0.023320,-0.000379,-0.000269,-0.999728,-0.002643,0.246809,-0.063475,0.000303,-0.007101,0.246954,-0.039922,0.945057,0.024606,0.245647,-0.061612,0.975914,-0.003228,0.246818,-0.085094,0.915439,-0.024849,0.247818,-0.067272,0.934274,-0.464937,0.081305,-0.180619,-0.007050,0.246945,-0.040135,0.024553,0.245655,-0.061532,-0.003466,0.246819,-0.084854,-0.024609,0.247816,-0.067379,-0.463472,0.076648,-0.139488,-0.423740,0.076293,-0.122228,-0.417024,0.070601,-0.157581,-0.445032,0.070362,-0.174199
271,2.258333,0.073883,-0.270362,0.039048,-0.959125,-0.437317,0.073464,-0.148373,0.000273,-0.463766,0.076813,-0.139402,0.911793,-0.423751,0.076084,-0.122402,0.935617,-0.416944,0.070778,-0.157729,0.936397,-0.444806,0.070182,-0.173958,0.906370,-0.023316,-0.000151,-0.000129,-0.999728,-0.002641,0.246810,-0.063476,0.000290,-0.007109,0.246956,-0.039924,0.945057,0.024607,0.245640,-0.061601,0.975914,-0.003216,0.246818,-0.085095,0.915439,-0.024845,0.247825,-0.067283,0.934274,-0.464917,0.081249,-0.180661,-0.007063,0.246948,-0.040120,0.024565,0.245648,-0.061520,-0.003457,0.246821,-0.084873,-0.024608,0.247823,-0.067389,-0.463475,0.076633,-0.139500,-0.423725,0.076277,-0.122211,-0.417033,0.070583,-0.157583,-0.445034,0.070364,-0.174197
272,2.266667,0.074086,-0.270297,0.039032,-0.959128,-0.437321,0.073471,-0.148376,0.000265,-0.463772,0.076818,-0.139409,0.911035,-0.423759,0.076103,-0.122404,0.931721,-0.416947,0.070784,-0.157729,0.935096,-0.444807,0.070177,-0.173960,0.905654,-0.023192,-0.000443,-0.000068,-0.999731,-0.002641,0.246803,-0.063469,0.000290,-0.007096,0.246956,-0.039915,0.949640,0.024607,0.245631,-0.061610,0.977168,-0.003229,0.246807,-0.085088,0.918149,-0.024848,0.247820,-0.067264,0.934997,-0.464918,0.081268,-0.180646,-0.007049,0.246953,-0.040122,0.024560,0.245634,-0.061536,-0.003456,0.246816,-0.084855,-0.024619,0.247811,-0.067365,-0.463483,0.076642,-0.139501,-0.423738,0.076290,-0.122241,-0.417025,0.070594,-0.157564,-0.445039,0.070357,-0.174197
273,2.275000,0.073836,-0.270137,0.039026,-0.959193,-0.437324,0.073465,-0.148373,0.000270,-0.463777,0.076811,-0.139414,0.912113,-0.423771,0.076084,-0.122396,0.937577,-0.416946,0.070781,-0.157720,0.934117,-0.444801,0.070185,-0.173962,0.905787,-0.023408,-0.000336,-0.000401,-0.999726,-0.002646,0.246808,-0.063482,0.000293,-0.007106,0.246948,-0.039929,0.947141,0.024603,0.245653,-0.061617,0.977938,-0.003228,0.246820,-0.085102,0.918575,-0.024852,0.247812,-0.067282,0.937472,-0.464921,0.081262,-0.180651,-0.007060,0.246942,-0.040118,0.024542,0.245659,-0.061550,-0.003462,0.246826,-0.084866,-0.024603,0.247806,-0.067396,-0.463479,0.076644,-0.139509,-0.423752,0.076260,-0.122220,-0.417035,0.070608,-0.157564,-0.445030,0.070349,-0.174199
274,2.283333,0.073782,-0.270334,0.039167,-0.959136,-0.437325,0.073472,-0.148374,0.000273,-0.463774,0.076826,-0.139405,0.911294,-0.423761,0.076085,-0.122402,0.937703,-0.416952,0.070781,-0.157729,0.937524,-0.444812,0.070195,-0.173960,0.907975,-0.023247,-0.000324,-0.000415,-0.999730,-0.002647,0.246805,-0.063466,0.000295,-0.007107,0.246952,-0.039913,0.951571,0.024602,0.245651,-0.061600,0.977305,-0.003229,0.246811,-0.085085,0.917051,-0.024853,0.247807,-0.067266,0.931458,-0.464922,0.081263,-0.180636,-0.007065,0.246946,-0.040121,0.024551,0.245658,-0.061522,-0.003459,0.246815,-0.084861,-0.024615,0.247803,-0.067360,-0.463474,0.076648,-0.139498,-0.423741,0.076274,-0.122222,-0.417042,0.070591,-0.157573,-0.445041,0.070374,-0.174203
275,2.291667,0.073895,-0.270277,0.039090,-0.959146,-0.437310,0.073485,-0.148372,0.000271,-0.463761,0.076836,-0.139406,0.909876,-0.423749,0.076106,-0.122399,0.934439,-0.416936,0.070798,-0.157725,0.934459,-0.444795,0.070202,-0.173958,0.905371,-0.023328,-0.000320,-0.000330,-0.999728,-0.002640,0.246813,-0.063470,0.000297,-0.007101,0.246957,-0.039917,0.946925,0.024608,0.245654,-0.061604,0.976740,-0.003222,0.246821,-0.085089,0.919654,-0.024846,0.247819,-0.067270,0.935926,-0.464923,0.081290,-0.180642,-0.007052,0.246955,-0.040131,0.024561,0.245655,-0.061524,-0.003455,0.246832,-0.084852,-0.024615,0.247807,-0.067371,-0.463463,0.076660,-0.139492,-0.423747,0.076295,-0.122223,-0.417009,0.070605,-0.157585,-0.445021,0.070381,-0.174188
276,2.300000,0.073867,-0.270168,0.039164,-0.959176,-0.437321,0.073475,-0.148384,0.000278,-0.463773,0.076829,-0.139424,0.910984,-0.423766,0.076093,-0.122407,0.935386,-0.416944,0.070785,-0.157731,0.937750,-0.444800,0.070193,-0.173972,0.907729,-0.023211,-0.000432,-0.000435,-0.999730,-0.002644,0.246818,-0.063475,0.000300,-0.007099,0.246966,-0.039921,0.944959,0.024606,0.245665,-0.061614,0.977020,-0.003230,0.246822,-0.085094,0.916873,-0.024851,0.247818,-0.067270,0.936874,-0.464932,0.081289,-0.180623,-0.007059,0.246959,-0.040133,0.024554,0.245673,-0.061542,-0.003462,0.246825,-0.084857,-0.024608,0.247815,-0.067367,-0.463469,0.076651,-0.139530,-0.423745,0.076280,-0.122230,-0.417029,0.070598,-0.157572,-0.445040,0.070372,-0.174202
277,2.308333,0.074005,-0.270266,0.039018,-0.959144,-0.437317,0.073478,-0.148382,0.000268,-0.463768,0.076825,-0.139416,0.908001,-0.423756,0.076106,-0.122409,0.935465,-0.416942,0.070793,-0.157734,0.935007,-0.444801,0.070189,-0.173968,0.905639,-0.023352,-0.000140,-0.000123,-0.999727,-0.002645,0.246816,-0.063484,0.000294,-0.007114,0.246961,-0.039933,0.945931,0.024603,0.245646,-0.061608,0.977620,-0.003219,0.246826,-0.085103,0.917150,-0.024849,0.247832,-0.067292,0.934523,-0.464921,0.081259,-0.180640,-0.007059,0.246950,-0.040135,0.024550,0.245655,-0.061531,-0.003455,0.246826,-0.084864,-0.024616,0.247832,-0.067405,-0.463469,0.076653,-0.139507,-0.423748,0.076287,-0.122245,-0.417023,0.070610,-0.157580,-0.445028,0.070362,-0.174195
278,2.316667,0.074004,-0.270309,0.038846,-0.959139,-0.437326,0.073475,-0.148376,0.000281,-0.463777,0.076813,-0.139407,0.906394,-0.423763,0.076105,-0.122404,0.933376,-0.416951,0.070798,-0.157731,0.934897,-0.444812,0.070186,-0.173961,0.906335,-0.024249,0.000045,-0.000214,-0.999706,-0.002656,0.246804,-0.063495,0.000310,-0.007133,0.246905,-0.039945,0.940566,0.024591,0.245634,-0.061611,0.979003,-0.003222,0.246852,-0.085114,0.915250,-0.024859,0.247822,-0.067309,0.934888,-0.464941,0.081286,-0.180626,-0.007111,0.246885,-0.040181,0.024563,0.245654,-0.061535,-0.003464,0.246838,-0.084877,-0.024611,0.247838,-0.067387,-0.463468,0.076630,-0.139513,-0.423749,0.076297,-0.122221,-0.417040,0.070603,-0.157582,-0.445047,0.070371,-0.174187
279,2.325000,0.073959,-0.270330,0.038909,-0.959134,-0.437322,0.073484,-0.148382,0.000272,-0.463773,0.076825,-0.139413,0.910121,-0.423758,0.076110,-0.122411,0.938145,-0.416948,0.070804,-0.157738,0.935767,-0.444809,0.070198,-0.173968,0.906210,-0.023465,-0.000428,-0.000352,-0.999725,-0.002640,0.246808,-0.063476,0.000300,-0.007096,0.246945,-0.039922,0.947693,0.024609,0.245649,-0.061616,0.979165,-0.003227,0.246822,-0.085095,0.915650,-0.024847,0.247814,-0.067271,0.932517,-0.464920,0.081294,-0.180635,-0.007063,0.246936,-0.040129,0.024566,0.245658,-0.061545,-0.003468,0.246823,-0.084859,-0.024597,0.247813,-0.067372,-0.463472,0.076653,-0.139511,-0.423741,0.076291,-0.122243,-0.417028,0.070624,-0.157574,-0.445046,0.070369,-0.174202
280,2.333333,0.073979,-0.270350,0.038891,-0.959128,-0.437323,0.073478,-0.148378,0.000268,-0.463774,0.076817,-0.139408,0.912077,-0.423759,0.076105,-0.122408,0.935908,-0.416949,0.070798,-0.157735,0.934525,-0.444811,0.070190,-0.173963,0.904591,-0.023931,-0.000064,-0.000325,-0.999714,-0.002653,0.246798,-0.063496,0.000306,-0.007126,0.246914,-0.039945,0.940278,0.024595,0.245637,-0.061617,0.979311,-0.003224,0.246833,-0.085115,0.916949,-0.024857,0.247810,-0.067306,0.936403,-0.464917,0.081275,-0.180655,-0.007101,0.246895,-0.040182,0.024555,0.245655,-0.061546,-0.003452,0.246820,-0.084874,-0.024615,0.247824,-0.067381,-0.463484,0.076639,-0.139495,-0.423743,0.076296,-0.122238,-0.417022,0.070603,-0.157576,-0.445044,0.070373,-0.174204
281,2.341667,0.074673,-0.270152,0.038729,-0.959136,-0.437321,0.073516,-0.148354,0.000296,-0.463777,0.076848,-0.139395,0.910301,-0.423766,0.076186,-0.122383,0.915432,-0.416943,0.070839,-0.157701,0.936187,-0.444799,0.070191,-0.173937,0.897845,-0.022965,-0.000433,-0.000350,-0.999736,-0.002641,0.246819,-0.063481,0.000292,-0.007096,0.246980,-0.039927,0.950304,0.024608,0.245663,-0.061620,0.980431,-0.003228,0.246812,-0.085100,0.915616,-0.024848,0.247822,-0.067277,0.933101,-0.464912,0.081252,-0.180638,-0.007062,0.246982,-0.040123,0.024570,0.245662,-0.061552,-0.003468,0.246827,-0.084863,-0.024604,0.247807,-0.067386,-0.463493,0.076657,-0.139502,-0.423730,0.076401,-0.122124,-0.417017,0.070621,-0.157592,-0.445046,0.070386,-0.174198
282,2.350000,0.073880,-0.270181,0.039103,-0.959174,-0.437328,0.073475,-0.148380,0.000273,-0.463781,0.076825,-0.139419,0.911131,-0.423773,0.076095,-0.122404,0.934138,-0.416952,0.070787,-0.157728,0.935748,-0.444808,0.070192,-0.173968,0.904855,-0.024138,-0.000077,-0.000465,-0.999709,-0.002655,0.246791,-0.063485,0.000314,-0.007128,0.246895,-0.039934,0.941922,0.024593,0.245636,-0.061608,0.979775,-0.003227,0.246834,-0.085105,0.913464,-0.024860,0.247797,-0.067295,0.931573,-0.464925,0.081283,-0.180629,-0.007107,0.246876,-0.040165,0.024553,0.245655,-0.061540,-0.003467,0.246820,-0.084856,-0.024600,0.247812,-0.067380,-0.463486,0.076648,-0.139506,-0.423759,0.076286,-0.122223,-0.417030,0.070593,-0.157578,-0.445039,0.070373,-0.174210
283,2.358333,0.073732,-0.270161,0.039183,-0.959188,-0.437320,0.073476,-0.148379,0.000274,-0.463772,0.076831,-0.139420,0.907602,-0.423765,0.076086,-0.122402,0.934377,-0.416944,0.070786,-0.157727,0.932709,-0.444798,0.070201,-0.173969,0.906201,-0.023439,-0.000354,-0.000458,-0.999725,-0.002642,0.246798,-0.063474,0.000285,-0.007101,0.246936,-0.039921,0.950614,0.024607,0.245646,-0.061610,0.978742,-0.003225,0.246811,-0.085093,0.919552,-0.024848,0.247799,-0.067272,0.935696,-0.464897,0.081275,-0.180643,-0.007059,0.246933,-0.040114,0.024558,0.245648,-0.061541,-0.003453,0.246820,-0.084866,-0.024613,0.247790,-0.067376,-0.463468,0.076645,-0.139518,-0.423750,0.076283,-0.122229,-0.417035,0.070585,-0.157573,-0.445027,0.070391,-0.174198
284,2.366667,0.073625,-0.270296,0.038816,-0.959173,-0.437323,0.073476,-0.148382,0.000266,-0.463775,0.076810,-0.139412,0.913170,-0.423762,0.076084,-0.122408,0.935839,-0.416948,0.070802,-0.157737,0.936341,-0.444807,0.070207,-0.173970,0.906400,-0.024217,-0.000069,-0.000432,-0.999707,-0.002657,0.246802,-0.063483,0.000302,-0.007129,0.246903,-0.039933,0.945101,0.024591,0.245644,-0.061606,0.981555,-0.003228,0.246849,-0.085103,0.915078,-0.024861,0.247810,-0.067293,0.932530,-0.464906,0.081290,-0.180646,-0.007111,0.246883,-0.040151,0.024549,0.245664,-0.061549,-0.003458,0.246834,-0.084853,-0.024607,0.247825,-0.067381,-0.463486,0.076637,-0.139500,-0.423743,0.076269,-0.122231,-0.417028,0.070615,-0.157584,-0.445034,0.070382,-0.174212
