Format Version,1.23,Take Name,Take 2021-10-01 03.07.33 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-10-01 03.07.34.523 DU.,Total Frames in Take,413,Total Exported Frames,413,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
47,0.391667,-0.022779,0.000078,-0.040157,-0.998934,-0.220695,1.234418,-0.425403,0.000258,-0.191901,1.234544,-0.418584,0.940244,-0.239545,1.234850,-0.445747,0.945012,-0.234812,1.233772,-0.400147,0.948165,-0.216523,1.234506,-0.437133,0.938876,-0.033689,-0.603177,-0.009204,-0.796843,-0.006711,1.227538,0.131672,0.000246,0.020244,1.229208,0.154306,0.935171,-0.027702,1.225257,0.147674,0.960786,0.007650,1.229741,0.116702,0.950211,-0.027035,1.225946,0.108006,0.978147,-0.010602,-0.710031,-0.031270,-0.703396,0.480262,0.636334,-0.034480,0.000354,0.462193,0.634995,-0.052678,0.911611,0.504534,0.637616,-0.052332,0.954697,0.491357,0.636844,-0.003611,0.913061,0.462964,0.635882,-0.029300,0.942065,0.462294,0.635172,-0.052383,0.504481,0.637551,-0.052156,0.491298,0.636936,-0.003956,0.462975,0.635678,-0.029427,-0.192099,1.234426,-0.418612,-0.239418,1.234703,-0.445630,-0.234702,1.233801,-0.400293,-0.216562,1.234743,-0.437076,0.020072,1.229156,0.154124,-0.027562,1.225309,0.147612,0.007681,1.229797,0.116886,-0.027035,1.225889,0.108065
48,0.400000,-0.023029,-0.000106,-0.040198,-0.998926,-0.220696,1.234415,-0.425389,0.000270,-0.191899,1.234540,-0.418581,0.941444,-0.239554,1.234855,-0.445726,0.943868,-0.234803,1.233755,-0.400128,0.948476,-0.216529,1.234509,-0.437121,0.936933,-0.033538,-0.603250,-0.008114,-0.796806,-0.006751,1.227502,0.131668,0.000245,0.020212,1.229166,0.154293,0.940961,-0.027742,1.225279,0.147678,0.957287,0.007610,1.229660,0.116691,0.955975,-0.027083,1.225905,0.108009,0.981368,-0.010569,-0.710004,-0.031349,-0.703421,0.480260,0.636334,-0.034473,0.000344,0.462192,0.634993,-0.052673,0.913072,0.504533,0.637620,-0.052323,0.954000,0.491353,0.636844,-0.003604,0.911186,0.462962,0.635879,-0.029294,0.942934,0.462288,0.635163,-0.052385,0.504487,0.637558,-0.052156,0.491288,0.636931,-0.003942,0.462977,0.635683,-0.029411,-0.192101,1.234422,-0.418598,-0.239421,1.234708,-0.445619,-0.234671,1.233784,-0.400284,-0.216592,1.234744,-0.437055,0.020046,1.229141,0.154127,-0.027586,1.225308,0.147614,0.007577,1.229671,0.116863,-0.027039,1.225888,0.108066
49,0.408333,-0.023037,-0.000130,-0.040279,-0.998923,-0.220683,1.234415,-0.425391,0.000275,-0.191886,1.234544,-0.418584,0.941444,-0.239542,1.234852,-0.445727,0.943868,-0.234789,1.233752,-0.400130,0.948476,-0.216516,1.234510,-0.437123,0.936933,-0.033459,-0.603327,-0.008237,-0.796750,-0.006741,1.227504,0.131664,0.000245,0.020226,1.229174,0.154285,0.940961,-0.027728,1.225273,0.147679,0.957287,0.007617,1.229666,0.116685,0.955975,-0.027077,1.225901,0.108009,0.981368,-0.010430,-0.709936,-0.031408,-0.703489,0.480273,0.636342,-0.034470,0.000349,0.462209,0.634995,-0.052673,0.913072,0.504549,0.637633,-0.052315,0.954000,0.491359,0.636858,-0.003598,0.911186,0.462974,0.635883,-0.029294,0.942934,0.462310,0.635170,-0.052373,0.504503,0.637569,-0.052145,0.491300,0.636949,-0.003939,0.462978,0.635681,-0.029423,-0.192102,1.234423,-0.418599,-0.239416,1.234702,-0.445622,-0.234648,1.233782,-0.400288,-0.216568,1.234751,-0.437055,0.020063,1.229150,0.154125,-0.027567,1.225304,0.147612,0.007574,1.229676,0.116859,-0.027034,1.225884,0.108061
50,0.416667,-0.022970,0.000078,-0.040051,-0.998934,-0.220698,1.234424,-0.425395,0.000262,-0.191903,1.234542,-0.418577,0.942110,-0.239548,1.234868,-0.445739,0.944405,-0.234814,1.233771,-0.400140,0.951329,-0.216526,1.234516,-0.437126,0.937919,-0.033541,-0.603304,-0.007937,-0.796766,-0.006743,1.227510,0.131669,0.000242,0.020223,1.229171,0.154290,0.943402,-0.027733,1.225296,0.147684,0.956930,0.007616,1.229661,0.116690,0.957190,-0.027080,1.225914,0.108013,0.981471,-0.010448,-0.710006,-0.031574,-0.703410,0.480266,0.636337,-0.034474,0.000358,0.462199,0.634990,-0.052674,0.908241,0.504538,0.637637,-0.052324,0.953134,0.491359,0.636847,-0.003604,0.909648,0.462968,0.635872,-0.029295,0.940509,0.462307,0.635164,-0.052370,0.504485,0.637573,-0.052156,0.491293,0.636936,-0.003948,0.462979,0.635672,-0.029424,-0.192102,1.234424,-0.418599,-0.239420,1.234722,-0.445631,-0.234693,1.233800,-0.400289,-0.216577,1.234751,-0.437063,0.020061,1.229147,0.154134,-0.027575,1.225325,0.147620,0.007572,1.229670,0.116855,-0.027032,1.225899,0.108068
51,0.425000,-0.023194,-0.000082,-0.040224,-0.998922,-0.220690,1.234421,-0.425387,0.000266,-0.191894,1.234545,-0.418578,0.942110,-0.239548,1.234867,-0.445724,0.944405,-0.234798,1.233752,-0.400127,0.951329,-0.216523,1.234519,-0.437119,0.937919,-0.033462,-0.603281,-0.008174,-0.796785,-0.006740,1.227505,0.131666,0.000247,0.020224,1.229174,0.154289,0.943402,-0.027729,1.225278,0.147679,0.956930,0.007620,1.229664,0.116688,0.957190,-0.027073,1.225902,0.108009,0.981471,-0.010450,-0.710024,-0.031378,-0.703400,0.480265,0.636338,-0.034478,0.000358,0.462196,0.634991,-0.052677,0.908241,0.504536,0.637627,-0.052329,0.953134,0.491359,0.636854,-0.003609,0.909648,0.462967,0.635879,-0.029298,0.940509,0.462300,0.635169,-0.052368,0.504488,0.637562,-0.052161,0.491292,0.636945,-0.003954,0.462979,0.635675,-0.029430,-0.192093,1.234428,-0.418594,-0.239421,1.234721,-0.445614,-0.234670,1.233781,-0.400284,-0.216578,1.234753,-0.437056,0.020056,1.229148,0.154130,-0.027571,1.225309,0.147611,0.007584,1.229678,0.116853,-0.027028,1.225884,0.108072
52,0.433333,-0.022887,0.000162,-0.040186,-0.998930,-0.220690,1.234426,-0.425386,0.000275,-0.191897,1.234552,-0.418563,0.942187,-0.239537,1.234861,-0.445733,0.938698,-0.234810,1.233773,-0.400133,0.950112,-0.216516,1.234517,-0.437116,0.935319,-0.033525,-0.603378,-0.008181,-0.796709,-0.006737,1.227513,0.131674,0.000259,0.020233,1.229179,0.154291,0.940921,-0.027722,1.225286,0.147691,0.953649,0.007619,1.229674,0.116693,0.957248,-0.027076,1.225915,0.108021,0.977463,-0.010584,-0.709996,-0.031243,-0.703433,0.480270,0.636337,-0.034473,0.000357,0.462203,0.634997,-0.052673,0.911730,0.504543,0.637617,-0.052323,0.950681,0.491362,0.636849,-0.003603,0.910867,0.462972,0.635885,-0.029295,0.940353,0.462298,0.635170,-0.052380,0.504485,0.637554,-0.052145,0.491300,0.636938,-0.003943,0.462995,0.635687,-0.029425,-0.192091,1.234429,-0.418592,-0.239397,1.234708,-0.445602,-0.234700,1.233803,-0.400297,-0.216572,1.234762,-0.437054,0.020061,1.229153,0.154131,-0.027557,1.225317,0.147614,0.007575,1.229686,0.116858,-0.027026,1.225898,0.108094
53,0.441667,-0.022917,0.000149,-0.040071,-0.998934,-0.220697,1.234438,-0.425385,0.000273,-0.191903,1.234557,-0.418562,0.942187,-0.239544,1.234879,-0.445731,0.938698,-0.234817,1.233787,-0.400131,0.950112,-0.216523,1.234529,-0.437115,0.935319,-0.033467,-0.603359,-0.008223,-0.796725,-0.006746,1.227510,0.131667,0.000241,0.020222,1.229180,0.154285,0.940921,-0.027732,1.225281,0.147683,0.953649,0.007610,1.229672,0.116686,0.957248,-0.027084,1.225908,0.108013,0.977463,-0.010647,-0.709895,-0.031260,-0.703533,0.480267,0.636347,-0.034467,0.000342,0.462204,0.635011,-0.052672,0.911730,0.504545,0.637627,-0.052309,0.950681,0.491350,0.636854,-0.003594,0.910867,0.462967,0.635896,-0.029293,0.940353,0.462303,0.635190,-0.052390,0.504494,0.637561,-0.052137,0.491295,0.636948,-0.003929,0.462975,0.635689,-0.029413,-0.192108,1.234433,-0.418587,-0.239417,1.234725,-0.445608,-0.234697,1.233818,-0.400293,-0.216566,1.234776,-0.437050,0.020068,1.229159,0.154130,-0.027578,1.225308,0.147611,0.007567,1.229679,0.116855,-0.027041,1.225895,0.108071
54,0.450000,-0.023342,-0.000008,-0.040301,-0.998915,-0.220685,1.234430,-0.425388,0.000272,-0.191889,1.234557,-0.418575,0.938931,-0.239539,1.234880,-0.445728,0.943057,-0.234796,1.233752,-0.400130,0.948809,-0.216515,1.234533,-0.437120,0.935814,-0.033423,-0.603350,-0.008095,-0.796735,-0.006738,1.227512,0.131664,0.000250,0.020230,1.229183,0.154282,0.943461,-0.027725,1.225289,0.147680,0.954385,0.007619,1.229668,0.116683,0.954878,-0.027076,1.225907,0.108010,0.981029,-0.010520,-0.709964,-0.031419,-0.703458,0.480274,0.636339,-0.034468,0.000344,0.462209,0.634996,-0.052670,0.911760,0.504548,0.637630,-0.052315,0.953024,0.491363,0.636849,-0.003597,0.910543,0.462975,0.635881,-0.029291,0.941253,0.462302,0.635169,-0.052376,0.504507,0.637567,-0.052143,0.491304,0.636939,-0.003938,0.462984,0.635681,-0.029415,-0.192100,1.234435,-0.418594,-0.239406,1.234729,-0.445621,-0.234663,1.233781,-0.400283,-0.216571,1.234775,-0.437055,0.020070,1.229162,0.154123,-0.027563,1.225317,0.147601,0.007575,1.229675,0.116858,-0.027035,1.225894,0.108072
55,0.458333,-0.023191,-0.000074,-0.040159,-0.998924,-0.220682,1.234428,-0.425388,0.000271,-0.191886,1.234548,-0.418578,0.938931,-0.239539,1.234876,-0.445725,0.943057,-0.234790,1.233761,-0.400128,0.948809,-0.216514,1.234526,-0.437120,0.935814,-0.033472,-0.603346,-0.008215,-0.796734,-0.006732,1.227517,0.131667,0.000248,0.020235,1.229186,0.154286,0.943461,-0.027719,1.225288,0.147682,0.954385,0.007624,1.229678,0.116687,0.954878,-0.027070,1.225915,0.108012,0.981029,-0.010451,-0.710036,-0.031302,-0.703392,0.480273,0.636344,-0.034474,0.000351,0.462205,0.634997,-0.052672,0.911760,0.504545,0.637629,-0.052326,0.953024,0.491369,0.636862,-0.003605,0.910543,0.462976,0.635888,-0.029293,0.941253,0.462298,0.635163,-0.052367,0.504507,0.637569,-0.052156,0.491302,0.636947,-0.003952,0.462987,0.635697,-0.029421,-0.192097,1.234429,-0.418597,-0.239410,1.234728,-0.445617,-0.234658,1.233790,-0.400281,-0.216565,1.234764,-0.437056,0.020079,1.229169,0.154125,-0.027566,1.225313,0.147607,0.007580,1.229681,0.116860,-0.027023,1.225906,0.108075
56,0.466667,-0.023250,-0.000113,-0.040221,-0.998920,-0.220682,1.234432,-0.425377,0.000279,-0.191885,1.234555,-0.418570,0.938173,-0.239541,1.234880,-0.445713,0.939090,-0.234788,1.233760,-0.400116,0.951562,-0.216515,1.234532,-0.437109,0.935561,-0.033530,-0.603324,-0.008140,-0.796750,-0.006736,1.227512,0.131668,0.000247,0.020231,1.229176,0.154288,0.943399,-0.027724,1.225287,0.147683,0.953709,0.007622,1.229670,0.116689,0.958218,-0.027072,1.225914,0.108013,0.981359,-0.010585,-0.709894,-0.031405,-0.703528,0.480273,0.636338,-0.034477,0.000355,0.462211,0.634999,-0.052683,0.911673,0.504551,0.637628,-0.052320,0.951411,0.491356,0.636845,-0.003604,0.909017,0.462973,0.635882,-0.029304,0.941585,0.462314,0.635174,-0.052394,0.504496,0.637563,-0.052145,0.491292,0.636936,-0.003951,0.462990,0.635680,-0.029421,-0.192098,1.234434,-0.418601,-0.239390,1.234729,-0.445596,-0.234667,1.233790,-0.400264,-0.216575,1.234775,-0.437047,0.020063,1.229156,0.154138,-0.027555,1.225313,0.147612,0.007579,1.229675,0.116850,-0.027029,1.225903,0.108073
57,0.475000,-0.023239,-0.000031,-0.040390,-0.998914,-0.220688,1.234433,-0.425383,0.000271,-0.191892,1.234566,-0.418571,0.938173,-0.239543,1.234875,-0.445722,0.939090,-0.234798,1.233757,-0.400125,0.951562,-0.216519,1.234534,-0.437115,0.935561,-0.033612,-0.603320,-0.008244,-0.796748,-0.006739,1.227511,0.131668,0.000247,0.020227,1.229172,0.154289,0.943399,-0.027728,1.225281,0.147682,0.953709,0.007618,1.229675,0.116689,0.958218,-0.027076,1.225918,0.108012,0.981359,-0.010113,-0.709984,-0.031365,-0.703446,0.480266,0.636336,-0.034467,0.000346,0.462201,0.634972,-0.052668,0.911673,0.504540,0.637628,-0.052316,0.951411,0.491356,0.636872,-0.003597,0.909017,0.462968,0.635872,-0.029289,0.941585,0.462298,0.635156,-0.052374,0.504490,0.637561,-0.052142,0.491302,0.636968,-0.003932,0.462976,0.635661,-0.029421,-0.192108,1.234442,-0.418590,-0.239413,1.234720,-0.445611,-0.234666,1.233788,-0.400275,-0.216564,1.234783,-0.437056,0.020065,1.229157,0.154135,-0.027569,1.225302,0.147606,0.007577,1.229673,0.116852,-0.027031,1.225913,0.108079
58,0.483333,-0.023327,-0.000098,-0.040222,-0.998918,-0.220676,1.234439,-0.425376,0.000285,-0.191879,1.234562,-0.418568,0.934776,-0.239534,1.234891,-0.445712,0.939297,-0.234782,1.233764,-0.400116,0.948138,-0.216509,1.234541,-0.437109,0.934839,-0.033506,-0.603332,-0.008403,-0.796742,-0.006737,1.227511,0.131676,0.000248,0.020229,1.229181,0.154297,0.944639,-0.027724,1.225272,0.147690,0.954774,0.007620,1.229681,0.116698,0.957429,-0.027073,1.225911,0.108021,0.980239,-0.010395,-0.709935,-0.031533,-0.703484,0.480276,0.636357,-0.034468,0.000339,0.462213,0.635008,-0.052671,0.910639,0.504551,0.637656,-0.052312,0.952124,0.491362,0.636872,-0.003595,0.912561,0.462977,0.635893,-0.029292,0.937257,0.462300,0.635189,-0.052375,0.504511,0.637590,-0.052137,0.491313,0.636967,-0.003928,0.462978,0.635683,-0.029429,-0.192107,1.234436,-0.418590,-0.239395,1.234734,-0.445589,-0.234650,1.233795,-0.400273,-0.216552,1.234792,-0.437054,0.020069,1.229164,0.154145,-0.027563,1.225297,0.147612,0.007576,1.229682,0.116862,-0.027030,1.225903,0.108086
59,0.491667,-0.023218,-0.000059,-0.040328,-0.998917,-0.220682,1.234443,-0.425376,0.000266,-0.191886,1.234572,-0.418566,0.934776,-0.239539,1.234886,-0.445714,0.939297,-0.234791,1.233769,-0.400117,0.948138,-0.216514,1.234542,-0.437108,0.934839,-0.033401,-0.603372,-0.008067,-0.796719,-0.006729,1.227524,0.131668,0.000252,0.020240,1.229196,0.154284,0.944639,-0.027715,1.225303,0.147685,0.954774,0.007627,1.229679,0.116686,0.957429,-0.027068,1.225919,0.108015,0.980239,-0.010178,-0.709918,-0.031515,-0.703505,0.480277,0.636349,-0.034467,0.000339,0.462215,0.634989,-0.052671,0.910639,0.504553,0.637649,-0.052311,0.952124,0.491361,0.636877,-0.003595,0.912561,0.462978,0.635882,-0.029293,0.937257,0.462300,0.635168,-0.052379,0.504514,0.637584,-0.052138,0.491305,0.636971,-0.003929,0.462987,0.635675,-0.029424,-0.192100,1.234446,-0.418587,-0.239418,1.234728,-0.445611,-0.234660,1.233800,-0.400266,-0.216551,1.234796,-0.437042,0.020076,1.229181,0.154131,-0.027548,1.225326,0.147602,0.007586,1.229677,0.116856,-0.027031,1.225912,0.108081
60,0.500000,-0.023439,-0.000055,-0.040228,-0.998916,-0.220682,1.234446,-0.425382,0.000271,-0.191885,1.234567,-0.418572,0.937605,-0.239538,1.234902,-0.445720,0.944048,-0.234790,1.233764,-0.400123,0.949866,-0.216514,1.234550,-0.437114,0.933872,-0.033457,-0.603379,-0.008172,-0.796711,-0.006735,1.227517,0.131669,0.000245,0.020235,1.229187,0.154286,0.943684,-0.027720,1.225291,0.147687,0.952996,0.007621,1.229677,0.116688,0.956289,-0.027074,1.225915,0.108017,0.980852,-0.010267,-0.709940,-0.031610,-0.703477,0.480283,0.636355,-0.034476,0.000342,0.462220,0.634999,-0.052679,0.911652,0.504558,0.637659,-0.052321,0.952691,0.491370,0.636875,-0.003604,0.912032,0.462984,0.635886,-0.029300,0.938650,0.462313,0.635183,-0.052384,0.504516,0.637592,-0.052150,0.491314,0.636971,-0.003938,0.462989,0.635673,-0.029431,-0.192089,1.234445,-0.418594,-0.239405,1.234750,-0.445607,-0.234665,1.233795,-0.400279,-0.216568,1.234794,-0.437050,0.020082,1.229177,0.154135,-0.027564,1.225309,0.147606,0.007574,1.229669,0.116854,-0.027030,1.225914,0.108082
61,0.508333,-0.023291,-0.000123,-0.040208,-0.998920,-0.220670,1.234441,-0.425376,0.000280,-0.191873,1.234563,-0.418569,0.937690,-0.239530,1.234891,-0.445711,0.938525,-0.234776,1.233767,-0.400115,0.949046,-0.216504,1.234541,-0.437108,0.934312,-0.033439,-0.603341,-0.008021,-0.796742,-0.006729,1.227522,0.131675,0.000251,0.020239,1.229191,0.154294,0.943534,-0.027717,1.225304,0.147691,0.955130,0.007628,1.229676,0.116695,0.956539,-0.027067,1.225919,0.108021,0.980078,-0.010109,-0.709972,-0.031342,-0.703459,0.480286,0.636352,-0.034466,0.000344,0.462222,0.634988,-0.052667,0.913084,0.504560,0.637642,-0.052313,0.950601,0.491375,0.636889,-0.003595,0.911405,0.462988,0.635889,-0.029289,0.939842,0.462319,0.635168,-0.052386,0.504508,0.637576,-0.052135,0.491324,0.636983,-0.003933,0.462994,0.635682,-0.029411,-0.192086,1.234436,-0.418593,-0.239393,1.234733,-0.445581,-0.234655,1.233799,-0.400275,-0.216548,1.234794,-0.437053,0.020076,1.229178,0.154138,-0.027555,1.225324,0.147617,0.007581,1.229671,0.116862,-0.027018,1.225917,0.108084
62,0.516667,-0.023404,-0.000080,-0.040227,-0.998916,-0.220689,1.234449,-0.425380,0.000282,-0.191892,1.234570,-0.418571,0.937690,-0.239547,1.234903,-0.445716,0.938525,-0.234797,1.233769,-0.400120,0.949046,-0.216522,1.234552,-0.437112,0.934312,-0.033353,-0.603371,-0.007985,-0.796723,-0.006735,1.227526,0.131669,0.000253,0.020235,1.229200,0.154286,0.943534,-0.027721,1.225309,0.147687,0.955130,0.007622,1.229677,0.116687,0.956539,-0.027074,1.225917,0.108017,0.980078,-0.009991,-0.709940,-0.031459,-0.703488,0.480282,0.636349,-0.034463,0.000335,0.462220,0.634979,-0.052666,0.913084,0.504557,0.637648,-0.052309,0.950601,0.491367,0.636890,-0.003591,0.911405,0.462983,0.635881,-0.029288,0.939842,0.462306,0.635156,-0.052385,0.504514,0.637583,-0.052129,0.491321,0.636982,-0.003925,0.462986,0.635677,-0.029415,-0.192102,1.234447,-0.418592,-0.239410,1.234750,-0.445601,-0.234664,1.233800,-0.400285,-0.216581,1.234798,-0.437041,0.020077,1.229186,0.154134,-0.027558,1.225331,0.147605,0.007569,1.229673,0.116855,-0.027025,1.225914,0.108084
63,0.525000,-0.023373,-0.000005,-0.040291,-0.998915,-0.220671,1.234453,-0.425376,0.000264,-0.191875,1.234578,-0.418563,0.939385,-0.239525,1.234904,-0.445716,0.943018,-0.234782,1.233773,-0.400119,0.950445,-0.216501,1.234556,-0.437108,0.934734,-0.033537,-0.603318,-0.008337,-0.796752,-0.006734,1.227524,0.131677,0.000245,0.020231,1.229191,0.154298,0.946049,-0.027722,1.225288,0.147690,0.955333,0.007623,1.229690,0.116698,0.957497,-0.027070,1.225925,0.108021,0.980134,-0.009862,-0.710010,-0.031498,-0.703417,0.480280,0.636355,-0.034464,0.000331,0.462215,0.634978,-0.052663,0.913253,0.504552,0.637656,-0.052314,0.951803,0.491371,0.636902,-0.003594,0.914602,0.462983,0.635882,-0.029285,0.938050,0.462299,0.635156,-0.052377,0.504511,0.637591,-0.052137,0.491329,0.636995,-0.003920,0.462981,0.635675,-0.029421,-0.192082,1.234453,-0.418580,-0.239397,1.234748,-0.445609,-0.234653,1.233803,-0.400266,-0.216551,1.234806,-0.437050,0.020077,1.229182,0.154148,-0.027566,1.225305,0.147606,0.007584,1.229681,0.116864,-0.027032,1.225926,0.108090
64,0.533333,-0.023423,0.000020,-0.040216,-0.998917,-0.220681,1.234449,-0.425373,0.000271,-0.191886,1.234569,-0.418559,0.939385,-0.239535,1.234905,-0.445713,0.943018,-0.234793,1.233768,-0.400116,0.950445,-0.216511,1.234553,-0.437104,0.934734,-0.033432,-0.603359,-0.008179,-0.796726,-0.006735,1.227522,0.131681,0.000240,0.020233,1.229194,0.154299,0.946049,-0.027721,1.225295,0.147698,0.955333,0.007621,1.229682,0.116700,0.957497,-0.027073,1.225918,0.108028,0.980134,-0.010051,-0.709969,-0.031477,-0.703457,0.480277,0.636348,-0.034462,0.000331,0.462213,0.634981,-0.052663,0.913253,0.504550,0.637647,-0.052309,0.951803,0.491365,0.636885,-0.003590,0.914602,0.462978,0.635880,-0.029284,0.938050,0.462293,0.635172,-0.052378,0.504510,0.637577,-0.052133,0.491319,0.636986,-0.003915,0.462985,0.635658,-0.029420,-0.192098,1.234445,-0.418584,-0.239402,1.234750,-0.445606,-0.234666,1.233799,-0.400264,-0.216559,1.234802,-0.437038,0.020074,1.229186,0.154150,-0.027569,1.225310,0.147624,0.007583,1.229671,0.116854,-0.027029,1.225922,0.108095
65,0.541667,-0.023419,-0.000108,-0.040275,-0.998914,-0.220682,1.234447,-0.425378,0.000274,-0.191885,1.234571,-0.418570,0.940916,-0.239541,1.234900,-0.445713,0.940911,-0.234788,1.233766,-0.400117,0.948494,-0.216515,1.234552,-0.437110,0.934766,-0.033508,-0.603353,-0.008203,-0.796728,-0.006736,1.227517,0.131680,0.000245,0.020232,1.229184,0.154298,0.945325,-0.027723,1.225288,0.147696,0.957035,0.007620,1.229678,0.116699,0.958377,-0.027074,1.225917,0.108026,0.979029,-0.010256,-0.709880,-0.031577,-0.703539,0.480281,0.636354,-0.034470,0.000337,0.462222,0.634997,-0.052676,0.911598,0.504560,0.637656,-0.052311,0.952235,0.491363,0.636875,-0.003596,0.913123,0.462982,0.635886,-0.029297,0.938321,0.462319,0.635179,-0.052388,0.504513,0.637590,-0.052138,0.491315,0.636970,-0.003927,0.462980,0.635676,-0.029426,-0.192086,1.234448,-0.418592,-0.239406,1.234747,-0.445595,-0.234664,1.233796,-0.400279,-0.216574,1.234797,-0.437045,0.020075,1.229174,0.154146,-0.027570,1.225305,0.147619,0.007576,1.229668,0.116860,-0.027026,1.225919,0.108094
66,0.550000,-0.023584,0.000055,-0.040369,-0.998906,-0.220678,1.234451,-0.425377,0.000266,-0.191883,1.234578,-0.418561,0.940916,-0.239531,1.234908,-0.445719,0.940911,-0.234792,1.233758,-0.400121,0.948494,-0.216508,1.234560,-0.437108,0.934766,-0.033476,-0.603298,-0.008269,-0.796770,-0.006734,1.227512,0.131670,0.000248,0.020231,1.229182,0.154293,0.945325,-0.027723,1.225280,0.147683,0.957035,0.007625,1.229676,0.116692,0.958377,-0.027068,1.225910,0.108013,0.979029,-0.010069,-0.709960,-0.031695,-0.703457,0.480281,0.636351,-0.034460,0.000336,0.462218,0.634985,-0.052662,0.911598,0.504555,0.637663,-0.052307,0.952235,0.491369,0.636880,-0.003589,0.913123,0.462983,0.635876,-0.029283,0.938321,0.462308,0.635162,-0.052368,0.504522,0.637598,-0.052134,0.491316,0.636973,-0.003929,0.462979,0.635671,-0.029410,-0.192093,1.234453,-0.418572,-0.239402,1.234753,-0.445611,-0.234658,1.233789,-0.400271,-0.216561,1.234809,-0.437056,0.020073,1.229176,0.154142,-0.027566,1.225295,0.147596,0.007587,1.229663,0.116854,-0.027029,1.225915,0.108089
67,0.558333,-0.023439,-0.000007,-0.040297,-0.998913,-0.220679,1.234450,-0.425377,0.000274,-0.191883,1.234575,-0.418564,0.938233,-0.239533,1.234904,-0.445716,0.941721,-0.234790,1.233767,-0.400119,0.949777,-0.216509,1.234555,-0.437108,0.934680,-0.033432,-0.603324,-0.008326,-0.796751,-0.006729,1.227518,0.131676,0.000242,0.020237,1.229192,0.154296,0.946849,-0.027716,1.225283,0.147690,0.956145,0.007628,1.229684,0.116697,0.958095,-0.027064,1.225913,0.108020,0.980224,-0.010053,-0.709910,-0.031601,-0.703512,0.480282,0.636349,-0.034465,0.000334,0.462222,0.634982,-0.052669,0.913361,0.504559,0.637655,-0.052308,0.951378,0.491366,0.636882,-0.003592,0.914001,0.462983,0.635877,-0.029290,0.938768,0.462306,0.635157,-0.052382,0.504517,0.637591,-0.052129,0.491322,0.636973,-0.003920,0.462985,0.635674,-0.029428,-0.192095,1.234451,-0.418587,-0.239397,1.234749,-0.445607,-0.234660,1.233797,-0.400270,-0.216563,1.234803,-0.437044,0.020084,1.229185,0.154149,-0.027562,1.225298,0.147607,0.007587,1.229671,0.116859,-0.027025,1.225917,0.108088
68,0.566667,-0.023103,0.000116,-0.040037,-0.998931,-0.220680,1.234463,-0.425382,0.000273,-0.191886,1.234578,-0.418561,0.938233,-0.239529,1.234913,-0.445726,0.941721,-0.234798,1.233804,-0.400127,0.949777,-0.216508,1.234558,-0.437112,0.934680,-0.033404,-0.603393,-0.008231,-0.796702,-0.006733,1.227521,0.131682,0.000242,0.020237,1.229195,0.154298,0.946849,-0.027718,1.225291,0.147701,0.956145,0.007622,1.229682,0.116701,0.958095,-0.027073,1.225915,0.108030,0.980224,-0.009969,-0.710006,-0.031409,-0.703424,0.480281,0.636358,-0.034466,0.000344,0.462216,0.634987,-0.052665,0.913361,0.504553,0.637654,-0.052315,0.951378,0.491372,0.636902,-0.003596,0.914001,0.462983,0.635891,-0.029287,0.938768,0.462308,0.635156,-0.052372,0.504505,0.637592,-0.052142,0.491319,0.636989,-0.003928,0.462992,0.635696,-0.029421,-0.192088,1.234453,-0.418581,-0.239400,1.234757,-0.445604,-0.234675,1.233835,-0.400290,-0.216558,1.234808,-0.437051,0.020091,1.229189,0.154146,-0.027571,1.225305,0.147614,0.007581,1.229670,0.116870,-0.027033,1.225918,0.108100
