duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.5,0.7406068413117356,0.009720377051439699,-0.5739058410925282,0.0633040257588814,-0.2325146084951352,0.21273143231750527,-0.06215661699439687,0.006482933994664189,-0.25097291997327964,-0.5169971957776271,3.8178263997193125,-8.525656543219684,8.425673766028034,-4.1286452850669075,0.9854729826951562,-0.09142262173338732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.3590127051603074,0,0,0,0,0,0,0,-0.1615191403341415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
