duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.5,-1.3590127051476109,-0.0034266295319133238,1.2960495518381723,-0.47331598671106895,0.14479999472146468,-0.13126727052358247,0.05129472933066685,-0.006482934122203126,-0.16151914031784764,-0.130396489213641,0.675120087535034,-0.6591922561748311,-0.7910464152543806,1.3457696395375065,-0.6144228956881578,0.09142262153448788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7406068413129359,0,0,0,0,0,0,0,-0.2509729199751678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
