time,ctrlMel.statePos_x,ctrlMel.statePos_y,ctrlMel.statePos_z,ctrlMel.setpointPos_x,ctrlMel.setpointPos_y,ctrlMel.setpointPos_z,ctrlMel.log_data,
17.603,0.22787,-0.140157,0.0712474,0.235627,-0.146562,0.0616268,0,
17.613,0.22743,-0.140165,0.07225,0.235627,-0.146562,0.06305,0,
17.623,0.227727,-0.140272,0.0739681,0.235627,-0.146562,0.0645191,0,
17.633,0.227889,-0.140334,0.075407,0.235627,-0.146562,0.0660344,0,
17.643,0.22799,-0.140184,0.076333,0.235627,-0.146562,0.0675961,0,
17.653,0.228526,-0.140195,0.0774293,0.235627,-0.146562,0.0692056,0,
17.663,0.228823,-0.140313,0.0793392,0.235627,-0.146562,0.0708613,0,
17.673,0.228976,-0.140374,0.0813946,0.235627,-0.146562,0.0729118,0,
17.683,0.22905,-0.140935,0.0829831,0.235627,-0.146562,0.0743168,0,
17.693,0.229079,-0.141219,0.0843424,0.235627,-0.146562,0.0761168,0,
17.703,0.229559,-0.141179,0.0855439,0.235627,-0.146562,0.0779653,0,
17.713,0.229843,-0.141346,0.0883078,0.235627,-0.146562,0.0798625,0,
17.723,0.229983,-0.141432,0.0902392,0.235627,-0.146562,0.0818085,0,
17.733,0.230047,-0.141476,0.0922487,0.235627,-0.146562,0.083803,0,
17.743,0.230551,-0.141244,0.0933676,0.235627,-0.146562,0.0858471,0,
17.753,0.230815,-0.141249,0.0952738,0.235627,-0.146562,0.0879404,0,
17.763,0.230984,-0.141387,0.0983992,0.235627,-0.146562,0.090083,0,
17.773,0.231073,-0.141453,0.100495,0.235627,-0.146562,0.0922745,0,
17.783,0.231648,-0.141482,0.102579,0.235627,-0.146562,0.0945158,0,
17.793,0.231938,-0.142021,0.104654,0.235627,-0.146562,0.0968065,0,
17.803,0.232022,-0.142139,0.10648,0.235627,-0.146562,0.0991466,0,
17.813,0.232113,-0.142335,0.109655,0.235627,-0.146562,0.101535,0,
17.823,0.232679,-0.142424,0.112279,0.235627,-0.146562,0.103974,0,
17.833,0.232954,-0.14246,0.114045,0.235627,-0.146562,0.106462,0,
17.843,0.23304,-0.142231,0.115442,0.235627,-0.146562,0.108998,0,
17.853,0.233064,-0.142227,0.117414,0.235627,-0.146562,0.111584,0,
17.863,0.233103,-0.142335,0.120655,0.235627,-0.146562,0.114217,0,
17.883,0.233944,-0.142192,0.125309,0.235627,-0.146562,0.11963,0,
17.893,0.233998,-0.142187,0.127393,0.235627,-0.146562,0.122408,0,
17.903,0.234017,-0.142178,0.129452,0.235627,-0.146562,0.125234,0,
17.913,0.234028,-0.142252,0.132829,0.235627,-0.146562,0.128107,0,
17.923,0.23454,-0.142279,0.13556,0.235627,-0.146562,0.131028,0,
17.933,0.234786,-0.142283,0.137929,0.235627,-0.146562,0.134593,0,
17.943,0.234949,-0.142138,0.13954,0.235627,-0.146562,0.137007,0,
17.953,0.234966,-0.141618,0.142102,0.235627,-0.146562,0.140066,0,
17.963,0.234966,-0.141354,0.144389,0.235627,-0.146562,0.14317,0,
17.973,0.234927,-0.141267,0.147953,0.235627,-0.146562,0.146954,0,
17.983,0.234888,-0.141217,0.150792,0.235627,-0.146562,0.149513,0,
18.003,0.234911,-0.141084,0.155486,0.235627,-0.146562,0.156029,0,
18.013,0.234894,-0.140563,0.15821,0.235627,-0.146562,0.159352,0,
18.023,0.234296,-0.140326,0.162156,0.235627,-0.146562,0.163396,0,
18.033,0.234497,-0.1402,0.165755,0.235627,-0.146562,0.166124,0,
18.043,0.234543,-0.140069,0.168298,0.235627,-0.146562,0.169572,0,
18.053,0.234176,-0.139539,0.170783,0.235627,-0.146562,0.17306,0,
18.063,0.233986,-0.139273,0.173553,0.235627,-0.146562,0.176587,0,
18.083,0.233711,-0.139085,0.181183,0.235627,-0.146562,0.183758,0,
18.093,0.233813,-0.139033,0.185054,0.235627,-0.146562,0.1874,0,
18.103,0.233272,-0.138518,0.187781,0.235627,-0.146562,0.191078,0,
18.113,0.232996,-0.138261,0.19118,0.235627,-0.146562,0.194794,0,
18.123,0.232854,-0.138072,0.196651,0.235627,-0.146562,0.199298,0,
18.133,0.232544,-0.138088,0.200443,0.235627,-0.146562,0.202328,0,
18.153,0.232206,-0.137133,0.206696,0.235627,-0.146562,0.21077,0,
18.163,0.231765,-0.137078,0.212331,0.235627,-0.146562,0.214659,0,
18.173,0.23154,-0.136539,0.216729,0.235627,-0.146562,0.218577,0,
18.183,0.231724,-0.136137,0.220218,0.235627,-0.146562,0.222526,0,
18.193,0.231702,-0.136079,0.223646,0.235627,-0.146562,0.226503,0,
18.203,0.231179,-0.135543,0.226849,0.235627,-0.146562,0.230509,0,
18.213,0.230742,-0.135296,0.232568,0.235627,-0.146562,0.234542,0,
18.224,0.230525,-0.13518,0.237504,0.235627,-0.146562,0.238603,0,
18.233,0.230208,-0.135069,0.240715,0.235627,-0.146562,0.242685,0,
18.243,0.229913,-0.134551,0.244665,0.235627,-0.146562,0.246793,0,
18.253,0.229788,-0.134295,0.248435,0.235627,-0.146562,0.250924,0,
18.263,0.229554,-0.134202,0.253986,0.235627,-0.146562,0.255078,0,
18.273,0.228924,-0.134166,0.258824,0.235627,-0.146562,0.259252,0,
18.283,0.2288,-0.133312,0.26256,0.235627,-0.146562,0.263447,0,
18.293,0.228743,-0.133186,0.266423,0.235627,-0.146562,0.267661,0,
18.303,0.228558,-0.133171,0.272055,0.235627,-0.146562,0.271892,0,
18.313,0.22848,-0.133177,0.276904,0.235627,-0.146562,0.27614,0,
18.323,0.228457,-0.132663,0.280778,0.235627,-0.146562,0.280405,0,
18.333,0.22793,-0.132417,0.284701,0.235627,-0.146562,0.284683,0,
18.343,0.227846,-0.132152,0.287791,0.235627,-0.146562,0.288977,0,
18.353,0.22765,-0.132191,0.293697,0.235627,-0.146562,0.293282,0,
18.363,0.227566,-0.132223,0.298167,0.235627,-0.146562,0.297599,0,
18.373,0.22701,-0.131723,0.302392,0.235627,-0.146562,0.301926,0,
18.383,0.226876,-0.131237,0.305457,0.235627,-0.146562,0.306261,0,
18.393,0.226818,-0.131184,0.309345,0.235627,-0.146562,0.310606,0,
18.403,0.226282,-0.131164,0.312764,0.235627,-0.146562,0.314957,0,
18.414,0.226405,-0.131246,0.318625,0.235627,-0.146562,0.319316,0,
18.423,0.226488,-0.131303,0.3236,0.235627,-0.146562,0.32368,0,
18.433,0.226008,-0.1304,0.327265,0.235627,-0.146562,0.328042,0,
18.443,0.22579,-0.130584,0.331524,0.235627,-0.146562,0.33241,0,
18.453,0.225744,-0.130338,0.336629,0.235627,-0.146562,0.336779,0,
18.463,0.225678,-0.130378,0.341631,0.235627,-0.146562,0.34115,0,
18.473,0.225655,-0.130411,0.34561,0.235627,-0.146562,0.345518,0,
18.483,0.22506,-0.130214,0.348765,0.235627,-0.146562,0.349885,0,
18.493,0.224934,-0.130225,0.352492,0.235627,-0.146562,0.354248,0,
18.503,0.224775,-0.130369,0.358534,0.235627,-0.146562,0.358608,0,
18.513,0.224704,-0.130452,0.363071,0.235627,-0.146562,0.362961,0,
18.523,0.224677,-0.130499,0.367328,0.235627,-0.146562,0.367308,0,
18.533,0.224843,-0.13026,0.37044,0.235627,-0.146562,0.371648,0,
18.543,0.224847,-0.13027,0.374339,0.235627,-0.146562,0.375978,0,
18.553,0.22478,-0.130431,0.379958,0.235627,-0.146562,0.380298,0,
18.563,0.224758,-0.130517,0.384806,0.235627,-0.146562,0.384608,0,
18.573,0.224758,-0.130562,0.389228,0.235627,-0.146562,0.388906,0,
18.583,0.224115,-0.130287,0.392426,0.235627,-0.146562,0.39319,0,
18.593,0.223992,-0.130293,0.395817,0.235627,-0.146562,0.39746,0,
18.613,0.223842,-0.130461,0.405491,0.235627,-0.146562,0.405952,0,
18.623,0.223801,-0.130542,0.409979,0.235627,-0.146562,0.410173,0,
18.633,0.223638,-0.130285,0.413589,0.235627,-0.146562,0.414375,0,
18.643,0.223765,-0.130292,0.41738,0.235627,-0.146562,0.418556,0,
18.653,0.223773,-0.130455,0.422883,0.235627,-0.146562,0.422718,0,
18.663,0.22326,-0.130534,0.42766,0.235627,-0.146562,0.426858,0,
18.673,0.223005,-0.13057,0.431495,0.235627,-0.146562,0.430975,0,
18.683,0.222943,-0.130287,0.43467,0.235627,-0.146562,0.435068,0,
18.703,0.222846,-0.130446,0.443786,0.235627,-0.146562,0.443179,0,
18.713,0.222816,-0.130524,0.447977,0.235627,-0.146562,0.447195,0,
18.723,0.222276,-0.13109,0.452046,0.235627,-0.146562,0.451183,0,
18.733,0.222007,-0.131375,0.455509,0.235627,-0.146562,0.455142,0,
18.743,0.221941,-0.131254,0.45858,0.235627,-0.146562,0.459073,0,
18.753,0.221912,-0.131288,0.461714,0.235627,-0.146562,0.462973,0,
18.763,0.221837,-0.131476,0.466715,0.235627,-0.146562,0.466841,0,
18.773,0.221805,-0.131569,0.471219,0.235627,-0.146562,0.470678,0,
18.783,0.221265,-0.131612,0.47492,0.235627,-0.146562,0.474482,0,
18.793,0.221,-0.131309,0.477583,0.235627,-0.146562,0.478251,0,
18.803,0.220937,-0.131312,0.480623,0.235627,-0.146562,0.481986,0,
18.813,0.220844,-0.13148,0.485486,0.235627,-0.146562,0.485685,0,
18.823,0.220802,-0.131563,0.4894,0.235627,-0.146562,0.489348,0,
18.833,0.220258,-0.1316,0.493332,0.235627,-0.146562,0.492974,0,
18.843,0.21999,-0.131615,0.496192,0.235627,-0.146562,0.496563,0,
18.853,0.219865,-0.131469,0.500298,0.235627,-0.146562,0.500112,0,
18.863,0.219806,-0.13155,0.504148,0.235627,-0.146562,0.503624,0,
18.873,0.219785,-0.131587,0.507534,0.235627,-0.146562,0.507095,0,
18.883,0.219252,-0.131602,0.510678,0.235627,-0.146562,0.510524,0,
18.893,0.218997,-0.131296,0.512555,0.235627,-0.146562,0.513913,0,
18.903,0.218874,-0.131455,0.517072,0.235627,-0.146562,0.517261,0,
18.913,0.21882,-0.131532,0.520815,0.235627,-0.146562,0.520565,0,
18.923,0.218274,-0.131567,0.523596,0.235627,-0.146562,0.523828,0,
18.933,0.218007,-0.131582,0.526428,0.235627,-0.146562,0.527045,0,
18.943,0.217943,-0.131801,0.52836,0.235627,-0.146562,0.530219,0,
18.953,0.217917,-0.13206,0.530653,0.235627,-0.146562,0.533349,0,
18.963,0.217343,-0.132354,0.534775,0.235627,-0.146562,0.536434,0,
18.974,0.217053,-0.132502,0.537795,0.235627,-0.146562,0.540076,0,
18.993,0.216417,-0.132296,0.542432,0.235627,-0.146562,0.545413,0,
19.003,0.216092,-0.132468,0.545959,0.235627,-0.146562,0.548313,0,
19.013,0.215934,-0.132551,0.549215,0.235627,-0.146562,0.551166,0,
19.024,0.215863,-0.132589,0.55179,0.235627,-0.146562,0.554527,0,
19.033,0.215837,-0.132604,0.554015,0.235627,-0.146562,0.556729,0,
19.043,0.215148,-0.132297,0.555516,0.235627,-0.146562,0.559439,0,
19.053,0.214958,-0.132484,0.559058,0.235627,-0.146562,0.562101,0,
19.063,0.214884,-0.132542,0.561554,0.235627,-0.146562,0.564714,0,
19.074,0.214858,-0.132566,0.564304,0.235627,-0.146562,0.567786,0,
19.083,0.214858,-0.132573,0.566096,0.235627,-0.146562,0.569794,0,
19.093,0.214119,-0.132461,0.569207,0.235627,-0.146562,0.57226,0,
19.103,0.213979,-0.132545,0.571738,0.235627,-0.146562,0.574677,0,
19.113,0.213991,-0.132267,0.571355,0.235627,-0.146562,0.577046,0,
19.124,0.213385,-0.132551,0.575644,0.235627,-0.146562,0.579822,0,
19.133,0.213188,-0.132271,0.57531,0.235627,-0.146562,0.581634,0,
19.143,0.213011,-0.132217,0.578824,0.235627,-0.146562,0.583854,0,
19.153,0.212466,-0.132754,0.580498,0.235627,-0.146562,0.586025,0,
19.163,0.212195,-0.133024,0.58231,0.235627,-0.146562,0.588146,0,
19.173,0.212063,-0.133158,0.584196,0.235627,-0.146562,0.590219,0,
19.183,0.211964,-0.133406,0.587369,0.235627,-0.146562,0.592241,0,
19.193,0.211967,-0.133246,0.589094,0.235627,-0.146562,0.594216,0,
19.203,0.211964,-0.133266,0.590517,0.235627,-0.146562,0.59614,0,
19.213,0.211454,-0.133275,0.592211,0.235627,-0.146562,0.598016,0,
19.223,0.211202,-0.133278,0.593519,0.235627,-0.146562,0.599844,0,
19.233,0.211081,-0.133278,0.595152,0.235627,-0.146562,0.601623,0,
19.243,0.211006,-0.133211,0.597929,0.235627,-0.146562,0.603354,0,
19.253,0.210483,-0.133246,0.59933,0.235627,-0.146562,0.605037,0,
19.263,0.210223,-0.133262,0.601016,0.235627,-0.146562,0.606673,0,
19.273,0.210098,-0.133269,0.602328,0.235627,-0.146562,0.608575,0,
19.283,0.210031,-0.133417,0.604277,0.235627,-0.146562,0.609804,0,
19.293,0.210004,-0.13324,0.606111,0.235627,-0.146562,0.611299,0,
19.303,0.20949,-0.133256,0.607313,0.235627,-0.146562,0.612749,0,
19.313,0.209235,-0.133261,0.608385,0.235627,-0.146562,0.614153,0,
19.323,0.209112,-0.133262,0.609388,0.235627,-0.146562,0.615777,0,
19.333,0.209056,-0.1334,0.611061,0.235627,-0.146562,0.617082,0,
19.343,0.20902,-0.13323,0.612171,0.235627,-0.146562,0.618094,0,
19.353,0.209021,-0.133244,0.613208,0.235627,-0.146562,0.61932,0,
19.363,0.209026,-0.13325,0.614199,0.235627,-0.146562,0.620503,0,
19.373,0.20852,-0.133251,0.615172,0.235627,-0.146562,0.621866,0,
19.383,0.208289,-0.133387,0.616707,0.235627,-0.146562,0.62274,0,
19.393,0.208087,-0.133224,0.617974,0.235627,-0.146562,0.623798,0,
19.403,0.208064,-0.133239,0.619017,0.235627,-0.146562,0.624813,0,
19.413,0.207543,-0.133246,0.620023,0.235627,-0.146562,0.625789,0,
19.433,0.207417,-0.133249,0.621213,0.235627,-0.146562,0.627623,0,
19.443,0.207127,-0.133189,0.622262,0.235627,-0.146562,0.628482,0,
19.453,0.207089,-0.13322,0.62308,0.235627,-0.146562,0.629304,0,
19.463,0.207074,-0.133234,0.62398,0.235627,-0.146562,0.630089,0,
19.473,0.20707,-0.13324,0.624405,0.235627,-0.146562,0.630983,0,
19.483,0.207109,-0.133372,0.625519,0.235627,-0.146562,0.631552,0,
19.503,0.206306,-0.133231,0.626887,0.235627,-0.146562,0.632878,0,
19.513,0.206183,-0.133237,0.627298,0.235627,-0.146562,0.633492,0,
19.523,0.206123,-0.133239,0.627479,0.235627,-0.146561,0.634187,0,
19.533,0.206135,-0.13337,0.628385,0.235627,-0.146561,0.634625,0,
19.543,0.206073,-0.133215,0.628385,0.235627,-0.146561,0.635146,0,
19.553,0.206081,-0.133229,0.628978,0.235627,-0.146561,0.635636,0,
19.563,0.206089,-0.133236,0.629258,0.235627,-0.146561,0.636099,0,
19.573,0.206097,-0.133238,0.629378,0.235627,-0.146561,0.636534,0,
19.583,0.206105,-0.133753,0.629932,0.235627,-0.146561,0.636943,0,
19.593,0.205329,-0.134075,0.630213,0.235627,-0.146561,0.637326,0,
19.603,0.20522,-0.134176,0.630838,0.235627,-0.146561,0.637683,0,
19.613,0.205168,-0.134227,0.631138,0.235627,-0.146561,0.638017,0,
19.623,0.205145,-0.134253,0.631274,0.235627,-0.146561,0.638328,0,
19.633,0.205136,-0.134266,0.63133,0.235627,-0.146561,0.638616,0,
19.643,0.205101,-0.134211,0.63203,0.235627,-0.146561,0.638883,0,
19.653,0.20512,-0.13425,0.632205,0.235627,-0.146561,0.639129,0,
19.663,0.20513,-0.134269,0.63228,0.235627,-0.146561,0.639356,0,
19.673,0.205137,-0.134279,0.6323,0.235627,-0.146561,0.639565,0,
19.683,0.205142,-0.134283,0.632295,0.235627,-0.146561,0.639756,0,
19.693,0.205112,-0.134217,0.632969,0.235627,-0.146561,0.639931,0,
19.703,0.205134,-0.134255,0.633126,0.235627,-0.146561,0.640089,0,
19.713,0.205146,-0.134273,0.633201,0.235627,-0.146561,0.640232,0,
19.723,0.205153,-0.134282,0.633231,0.235627,-0.146561,0.640361,0,
19.733,0.205158,-0.134286,0.633235,0.235627,-0.146561,0.640498,0,
19.743,0.204614,-0.13422,0.633175,0.235627,-0.146561,0.64058,0,
19.753,0.204378,-0.134259,0.633198,0.235627,-0.146561,0.640689,0,
19.763,0.20426,-0.134279,0.633721,0.235627,-0.146561,0.640768,0,
19.773,0.2042,-0.134803,0.633984,0.235627,-0.146561,0.640837,0,
19.783,0.204169,-0.135067,0.634108,0.235627,-0.146561,0.640896,0,
19.793,0.204228,-0.135374,0.634281,0.235627,-0.146561,0.64095,0,
19.803,0.204126,-0.135261,0.634172,0.235627,-0.146561,0.640993,0,
19.813,0.204132,-0.135299,0.634183,0.235627,-0.146561,0.641031,0,
19.823,0.204135,-0.135317,0.634191,0.235627,-0.146561,0.641062,0,
19.833,0.204136,-0.135325,0.634189,0.235627,-0.146561,0.641087,0,
19.843,0.204105,-0.135759,0.634133,0.235627,-0.146561,0.641109,0,
19.853,0.204123,-0.13606,0.634148,0.235627,-0.146561,0.641125,0,
19.863,0.204133,-0.13621,0.634154,0.235627,-0.146561,0.641139,0,
19.874,0.204138,-0.136283,0.634158,0.235627,-0.146561,0.641149,0,
19.883,0.204117,-0.136269,0.63413,0.235627,-0.146561,0.641156,0,
19.893,0.204141,-0.13633,0.634154,0.235627,-0.146561,0.641163,0,
19.903,0.204155,-0.136873,0.634169,0.235627,-0.146561,0.641166,0,
19.913,0.203745,-0.137361,0.634276,0.235627,-0.146561,0.641168,0,
19.923,0.203513,-0.137567,0.634309,0.235627,-0.146561,0.64117,0,
19.933,0.203195,-0.137326,0.63416,0.235627,-0.146561,0.64117,0,
19.943,0.203168,-0.137347,0.634166,0.235627,-0.146561,0.641171,0,
19.953,0.203155,-0.137868,0.634174,0.235627,-0.146561,0.64117,0,
19.963,0.203242,-0.138367,0.634296,0.235627,-0.146561,0.64117,0,
19.974,0.203273,-0.138574,0.634315,0.235627,-0.146561,0.64117,0,
19.983,0.20329,-0.13867,0.634316,0.235629,-0.146561,0.64117,0,
19.993,0.203148,-0.138346,0.63363,0.235632,-0.14656,0.641169,0,
20.003,0.203252,-0.139091,0.633953,0.235639,-0.146559,0.641168,0,
20.013,0.203292,-0.139429,0.633577,0.23565,-0.146557,0.641167,0,
20.024,0.203316,-0.139592,0.633385,0.235668,-0.146553,0.641167,0,
20.033,0.203164,-0.139325,0.633138,0.235695,-0.146548,0.641165,0,
20.043,0.203172,-0.139337,0.633119,0.235733,-0.146541,0.641164,0,
20.053,0.203182,-0.139852,0.633119,0.235784,-0.146531,0.641163,0,
20.063,0.203305,-0.140293,0.633204,0.235852,-0.146518,0.641161,0,
20.073,0.203385,-0.140508,0.633794,0.235939,-0.146501,0.64116,0,
20.083,0.203731,-0.140296,0.634055,0.236048,-0.14648,0.641158,0,
20.093,0.204016,-0.140313,0.634139,0.236183,-0.146454,0.641156,0,
20.113,0.204453,-0.140981,0.634341,0.236543,-0.146385,0.641152,0,
20.123,0.204628,-0.141313,0.634441,0.236775,-0.146341,0.64115,0,
20.133,0.204623,-0.141228,0.634236,0.237046,-0.146289,0.641147,0,
20.153,0.205567,-0.141408,0.634412,0.237722,-0.146159,0.641143,0,
20.163,0.206392,-0.141465,0.634494,0.238134,-0.14608,0.64114,0,
20.173,0.20685,-0.141474,0.634525,0.238602,-0.145991,0.641137,0,
20.183,0.207061,-0.141224,0.634261,0.239127,-0.14589,0.641135,0,
20.203,0.208813,-0.141286,0.634371,0.240368,-0.145652,0.641129,0,
20.213,0.209352,-0.141215,0.634287,0.241092,-0.145513,0.641126,0,
20.223,0.210169,-0.141246,0.634381,0.24189,-0.14536,0.641123,0,
20.233,0.211159,-0.14124,0.634418,0.242765,-0.145192,0.64112,0,
20.243,0.211605,-0.141107,0.634206,0.243722,-0.145009,0.641117,0,
20.263,0.214609,-0.141125,0.634386,0.245893,-0.144592,0.641111,0,
20.273,0.215728,-0.141102,0.634414,0.247115,-0.144358,0.641107,0,
20.283,0.216876,-0.140539,0.634416,0.248433,-0.144105,0.641104,0,
20.293,0.21828,-0.140117,0.634193,0.24985,-0.143834,0.641101,0,
20.313,0.222038,-0.139935,0.634317,0.252993,-0.143231,0.641095,0,
20.323,0.223987,-0.139353,0.634323,0.254726,-0.142899,0.641091,0,
20.333,0.225554,-0.139042,0.634325,0.256571,-0.142545,0.641088,0,
20.343,0.227226,-0.138423,0.634164,0.258529,-0.142169,0.641085,0,
20.353,0.230441,-0.138018,0.634261,0.260605,-0.141771,0.641082,0,
20.373,0.234899,-0.137137,0.633779,0.265116,-0.140906,0.641076,0,
20.383,0.237132,-0.136789,0.63353,0.267557,-0.140438,0.641072,0,
20.393,0.239359,-0.136069,0.633397,0.270125,-0.139946,0.641069,0,
20.403,0.242267,-0.135678,0.63323,0.272821,-0.139429,0.641066,0,
20.423,0.248579,-0.134585,0.633315,0.278605,-0.13832,0.64106,0,
20.433,0.251638,-0.133853,0.633333,0.281696,-0.137727,0.641057,0,
20.443,0.254263,-0.132945,0.633326,0.284922,-0.137109,0.641055,0,
20.453,0.258423,-0.131986,0.63326,0.288284,-0.136464,0.641052,0,
20.463,0.261967,-0.131469,0.63334,0.291783,-0.135793,0.641049,0,
20.483,0.26868,-0.129738,0.633156,0.299196,-0.134372,0.641044,0,
20.493,0.271462,-0.128872,0.632366,0.303111,-0.133621,0.641041,0,
20.503,0.277017,-0.127785,0.63237,0.307166,-0.132844,0.641039,0,
20.513,0.281444,-0.126702,0.632385,0.311361,-0.132039,0.641036,0,
20.533,0.289575,-0.125086,0.632456,0.32017,-0.13035,0.641032,0,
20.543,0.292771,-0.124141,0.632229,0.324783,-0.129466,0.64103,0,
20.553,0.298842,-0.12278,0.632371,0.329535,-0.128555,0.641028,0,
20.563,0.304553,-0.121562,0.632439,0.334426,-0.127617,0.641026,0,
20.573,0.309002,-0.120426,0.632491,0.339454,-0.126653,0.641024,0,
20.593,0.318389,-0.118263,0.632567,0.34992,-0.124646,0.641021,0,
20.603,0.321331,-0.117617,0.632266,0.355354,-0.123604,0.641019,0,
20.613,0.328863,-0.115873,0.632393,0.36092,-0.122537,0.641017,0,
20.623,0.334773,-0.114466,0.632991,0.366618,-0.121444,0.641016,0,
20.643,0.344072,-0.112056,0.633225,0.378398,-0.119186,0.641014,0,
20.653,0.349083,-0.111018,0.633263,0.384478,-0.11802,0.641013,0,
20.663,0.357325,-0.109467,0.633452,0.39068,-0.116831,0.641012,0,
20.673,0.364093,-0.108168,0.633536,0.397003,-0.115618,0.641011,0,
20.683,0.37007,-0.107007,0.633569,0.403444,-0.114383,0.64101,0,
20.703,0.383392,-0.103869,0.63346,0.416667,-0.111848,0.641009,0,
20.713,0.390585,-0.102292,0.63406,0.423445,-0.110548,0.641009,0,
20.723,0.396752,-0.100993,0.634358,0.43033,-0.109228,0.641008,0,
20.733,0.402388,-0.0998391,0.634521,0.437316,-0.107889,0.641008,0,
20.753,0.41904,-0.0969026,0.634597,0.451588,-0.105152,0.641008,0,
20.763,0.425364,-0.095233,0.634609,0.458865,-0.103757,0.641008,0,
20.773,0.43158,-0.093894,0.634601,0.466231,-0.102344,0.641009,0,
20.784,0.437739,-0.092725,0.634592,0.475217,-0.100621,0.641009,0,
20.793,0.446498,-0.0910783,0.635258,0.481218,-0.0994708,0.641009,0,
20.813,0.452932,-0.089134,0.635213,0.496509,-0.0965391,0.641011,0,
20.823,0.459293,-0.0879373,0.635248,0.504262,-0.0950524,0.641011,0,
20.834,0.473803,-0.0850439,0.635526,0.513688,-0.0932451,0.641012,0,
20.843,0.472362,-0.0850234,0.635251,0.519958,-0.0920428,0.641013,0,
20.853,0.481638,-0.0833603,0.635239,0.527894,-0.0905213,0.641014,0,
20.873,0.504173,-0.0787744,0.635463,0.545566,-0.0871328,0.641017,0,
20.883,0.510594,-0.077576,0.635981,0.553652,-0.0855824,0.641018,0,
20.893,0.517325,-0.0764904,0.63623,0.561775,-0.0840248,0.641019,0,
20.903,0.51831,-0.0756208,0.636055,0.568258,-0.0827818,0.64102,0,
20.923,0.542649,-0.0710718,0.636378,0.58632,-0.0793186,0.641024,0,
20.933,0.549502,-0.0697078,0.63639,0.594544,-0.0777418,0.641026,0,
20.943,0.548219,-0.0698599,0.636187,0.601098,-0.0764852,0.641027,0,
20.953,0.558934,-0.0675449,0.636149,0.609342,-0.0749044,0.641029,0,
20.963,0.566601,-0.0661053,0.636172,0.617593,-0.0733223,0.641031,0,
20.983,0.588042,-0.0619596,0.636405,0.635778,-0.0698356,0.641035,0,
20.993,0.589242,-0.061492,0.636097,0.642327,-0.0685799,0.641037,0,
21.003,0.597756,-0.0600863,0.636149,0.65055,-0.0670033,0.641039,0,
21.023,0.620591,-0.0557346,0.636399,0.668606,-0.0635413,0.641044,0,
21.043,0.633531,-0.0535445,0.636378,0.684858,-0.0604251,0.641049,0,
21.053,0.631719,-0.0532674,0.6367,0.691281,-0.0591935,0.641051,0,
21.063,0.642481,-0.0511842,0.636789,0.699318,-0.0576524,0.641053,0,
21.073,0.649764,-0.0499693,0.637017,0.707308,-0.0561204,0.641055,0,
21.093,0.662622,-0.0473244,0.637166,0.723129,-0.0530869,0.64106,0,
21.103,0.67363,-0.0452213,0.63714,0.73095,-0.0515875,0.641063,0,
21.113,0.680754,-0.0440102,0.637168,0.738707,-0.0501001,0.641066,0,
21.123,0.687272,-0.0429164,0.637183,0.746395,-0.0486261,0.641068,0,
21.133,0.701159,-0.040742,0.637388,0.755564,-0.046868,0.641071,0,
21.163,0.71663,-0.0370683,0.637138,0.776372,-0.0428783,0.641079,0,
21.173,0.723046,-0.0359824,0.637141,0.783653,-0.0414821,0.641081,0,
21.183,0.735984,-0.0338944,0.637268,0.792302,-0.0398239,0.641084,0,
21.203,0.74462,-0.0322182,0.637091,0.804927,-0.0374031,0.641089,0,
21.213,0.750881,-0.0311009,0.637114,0.811817,-0.036082,0.641092,0,
21.223,0.756957,-0.0300552,0.637126,0.8186,-0.0347815,0.641094,0,
21.233,0.762427,-0.0290446,0.637121,0.825276,-0.0335015,0.641097,0,
21.243,0.768106,-0.0280514,0.637111,0.831837,-0.0322435,0.6411,0,
21.263,0.782779,-0.0259587,0.637095,0.844613,-0.0297938,0.641105,0,
21.273,0.788146,-0.0250476,0.637105,0.850822,-0.0286033,0.641107,0,
21.283,0.79956,-0.0232885,0.637259,0.858138,-0.0272006,0.64111,0,
21.293,0.798247,-0.0231426,0.637126,0.862868,-0.0262937,0.641112,0,
21.313,0.812387,-0.0210616,0.636214,0.874407,-0.0240812,0.641117,0,
21.323,0.817682,-0.0201578,0.636152,0.879981,-0.0230125,0.641119,0,
21.333,0.827987,-0.0185172,0.636243,0.886518,-0.021759,0.641122,0,
21.343,0.828486,-0.0183854,0.636059,0.890731,-0.0209512,0.641124,0,
21.353,0.834568,-0.017355,0.636079,0.895901,-0.0199599,0.641126,0,
21.373,0.843955,-0.0161221,0.636109,0.905835,-0.0180551,0.641131,0,
21.403,0.858846,-0.0134348,0.636082,0.919698,-0.0153971,0.641137,0,
21.433,0.876118,-0.0114238,0.636219,0.933118,-0.0128241,0.641143,0,
21.443,0.879402,-0.0113076,0.636237,0.937013,-0.0120772,0.641145,0,
21.453,0.884098,-0.0101751,0.636203,0.940766,-0.0113575,0.641147,0,
21.463,0.888193,-0.00970967,0.636249,0.944385,-0.0106637,0.641148,0,
21.484,0.895831,-0.00889229,0.636323,0.951203,-0.00935651,0.641152,0,
21.493,0.895947,-0.00847675,0.636078,0.954408,-0.00874192,0.641153,0,
21.503,0.900041,-0.00807229,0.63614,0.95748,-0.00815297,0.641155,0,
21.513,0.903336,-0.0073889,0.636159,0.960417,-0.00758964,0.641156,0,
